-0.16101,-0.19450,2.05115,21.57305
-0.08114,-0.10856,2.08166,25.08443
-0.16352,-0.23808,2.04023,21.57305
-0.18316,-0.27395,2.02886,18.32969
-0.13775,-0.23933,2.04422,21.57305
-0.07013,-0.12627,2.07961,25.08443
-0.02644,-0.05769,2.10259,19.05598
-0.10627,-0.25224,2.04681,18.32969
-0.08800,-0.23506,2.05354,21.57305
-0.04715,-0.14146,2.07969,25.08443
-0.07637,-0.29604,2.04442,15.85935
-0.06568,-0.28756,2.04709,18.32969
-0.05646,-0.28532,2.04917,18.32969
-0.02284,-0.14884,2.08551,19.05598
-0.01969,-0.23708,2.06897,21.82299
-0.00289,-0.05462,2.10920,23.25747
-0.00026,-0.29836,2.06505,14.03568
0.00955,-0.15844,2.09592,19.05598
0.02514,-0.24059,2.08524,19.05598
0.04582,-0.30746,2.08191,14.03568
0.03004,-0.15269,2.10490,19.05598
0.02333,-0.09510,2.11301,23.25747
0.05992,-0.23977,2.09867,19.05598
0.03187,-0.10516,2.11444,23.25747
0.11921,-0.30749,2.10990,14.03568
0.12980,-0.30236,2.11434,14.03568
0.14280,-0.29514,2.11987,14.03568
0.11237,-0.21644,2.12339,19.05598
0.10746,-0.18994,2.12689,19.05598
0.07440,-0.11814,2.12389,23.25747
0.07570,-0.10623,2.12495,23.25747
0.13220,-0.17491,2.13430,23.25747
0.11218,-0.12679,2.13247,23.25747
0.01221,-0.01355,2.11599,21.53742
0.16417,-0.15518,2.14324,23.25747
0.19946,-0.18156,2.15011,23.25747
0.18793,-0.15949,2.14871,23.25747
0.23881,-0.17427,2.16957,26.11224
0.29585,-0.19800,2.20055,26.11224
0.30812,-0.18523,2.20833,26.11224
0.26323,-0.14192,2.18548,26.11224
0.16418,-0.07915,2.14799,23.25747
0.17026,-0.07575,2.14967,23.25747
0.33085,-0.13624,2.21891,32.04781
0.17151,-0.06196,2.15083,23.25747
0.32647,-0.09330,2.21024,32.04781
0.29579,-0.07930,2.19748,32.04781
0.31269,-0.06821,2.20136,32.04781
0.15966,-0.02663,2.15045,21.53742
0.11808,-0.01290,2.14159,21.53742
0.22218,-0.01535,2.16246,26.12953
0.31932,-0.01319,2.19510,26.12953
0.47296,0.01995,2.22991,32.30609
0.51309,0.04509,2.23212,32.30609
0.49142,0.06027,2.22116,32.30609
0.50472,0.08497,2.21633,32.30609
0.40615,0.08373,2.19726,30.31937
0.49347,0.11536,2.20299,32.30609
0.39985,0.12624,2.18194,30.31937
0.49883,0.17418,2.18444,32.30609
0.35490,0.14835,2.16818,30.31937
0.42763,0.20121,2.16033,30.31937
0.43499,0.20962,2.15850,30.31937
0.45182,0.24782,2.15034,29.17936
0.39327,0.25272,2.14335,26.20923
0.37220,0.26533,2.13775,26.20923
0.39930,0.29450,2.13359,29.17936
0.29687,0.24362,2.13188,26.20923
0.27775,0.25558,2.12669,26.20923
0.36430,0.35815,2.11303,29.17936
0.29668,0.32315,2.11500,26.20923
0.30705,0.34852,2.11106,26.20923
0.29620,0.37082,2.10483,26.20923
0.28594,0.40095,2.09581,29.17936
0.21674,0.34273,2.09974,26.20923
0.22600,0.38277,2.09254,26.20923
0.19228,0.36714,2.09565,26.11174
0.16630,0.35215,2.10186,26.11174
0.14951,0.36647,2.10079,26.11174
0.15572,0.43507,2.08553,26.11174
0.14822,0.44260,2.08481,26.11174
0.11899,0.40689,2.09579,26.11174
0.08737,0.41757,2.09722,26.11174
0.07241,0.43782,2.09467,26.11174
0.07657,0.49486,2.08620,27.25270
0.03006,0.41531,2.10439,26.11174
0.01420,0.36809,2.11107,23.53020
0.00538,0.43264,2.10359,26.11174
-0.01092,0.37197,2.11036,23.53020
-0.04181,0.38409,2.10920,25.22440
-0.06421,0.46798,2.10692,26.96749
-0.07806,0.48446,2.10920,26.96749
-0.08358,0.37554,2.11702,25.22440
-0.12023,0.47503,2.11646,26.96749
-0.12327,0.36414,2.12470,25.22440
-0.17038,0.46491,2.12508,26.96749
-0.18278,0.43323,2.12943,25.22440
-0.17024,0.34060,2.13447,23.42212
-0.20860,0.38187,2.13789,25.22440
-0.24435,0.41183,2.14108,23.42212
-0.24678,0.37789,2.13854,23.42212
-0.27077,0.39216,2.14002,23.42212
-0.30564,0.37950,2.14366,27.42773
-0.26133,0.29799,2.13271,23.42212
-0.28528,0.30231,2.13343,23.42212
-0.29732,0.28312,2.13404,27.42773
-0.36249,0.31270,2.15438,27.42773
-0.30714,0.24817,2.13411,27.42773
-0.38325,0.28342,2.15496,25.08548
-0.34244,0.23064,2.13792,25.08548
-0.31162,0.18493,2.12326,23.80839
-0.39260,0.20874,2.13994,23.80839
-0.40242,0.20173,2.13961,23.80839
-0.40678,0.19055,2.13755,23.80839
-0.46790,0.17422,2.14200,23.80839
-0.38268,0.12830,2.11949,23.80839
-0.44847,0.12610,2.12792,23.80839
-0.48796,0.13161,2.13156,21.43874
-0.43527,0.08840,2.11517,21.43874
-0.44755,0.06682,2.10796,21.43874
-0.37972,0.04047,2.09707,21.43874
-0.37099,0.02470,2.09135,21.43874
-0.45536,0.01913,2.09153,21.43874
-0.47938,-0.01216,2.08123,21.43874
-0.46156,-0.02233,2.07724,21.43874
-0.38957,-0.04256,2.06878,22.95667
-0.45825,-0.08004,2.06051,18.55795
-0.47429,-0.09259,2.05763,18.55795
-0.39453,-0.10085,2.05371,18.55795
-0.41961,-0.12455,2.04816,18.55795
-0.36440,-0.12937,2.04579,15.46069
-0.43308,-0.17663,2.03504,18.55795
-0.39569,-0.17544,2.03490,15.46069
-0.41535,-0.19793,2.02961,15.46069
-0.34674,-0.19108,2.03081,15.46069
-0.34606,-0.21480,2.02509,15.46069
-0.31654,-0.20898,2.02631,15.46069
-0.35317,-0.26645,2.01270,15.46069
-0.36586,-0.29993,2.00661,15.13216
-0.26736,-0.24043,2.02236,21.57305
-0.28456,-0.27567,2.01100,21.57305
-0.31558,-0.34414,2.00310,15.13216
-0.30426,-0.35703,2.00210,15.13216
-0.27675,-0.34942,2.00491,11.26446
-0.24064,-0.34725,2.01143,11.26446
-0.23779,-0.35632,2.01128,11.26446
-0.22599,-0.38512,2.01128,11.26446
-0.21858,-0.39364,2.01197,11.26446
-0.20964,-0.43716,2.01041,11.26446
-0.13696,-0.34682,2.02989,15.85935
-0.13996,-0.40051,2.02539,15.85935
-0.14932,-0.45910,2.01945,11.26446
-0.11896,-0.45062,2.02543,15.85935
-0.08636,-0.40012,2.03495,15.85935
-0.05550,-0.34830,2.04427,15.85935
-0.05796,-0.42259,2.03835,15.85935
-0.03818,-0.39864,2.04399,12.42715
-0.02868,-0.45938,2.04291,12.42715
0.00163,-0.46674,2.05324,12.42715
0.03015,-0.47829,2.06261,16.49863
0.03926,-0.40868,2.07146,14.03568
0.06585,-0.46431,2.07724,14.03568
0.08052,-0.41958,2.08635,14.03568
0.09965,-0.42047,2.09357,14.03568
0.12170,-0.43033,2.10125,19.28131
0.16242,-0.48187,2.11348,19.28131
0.14369,-0.37691,2.11379,14.03568
0.17125,-0.41147,2.12200,19.28131
0.21290,-0.45699,2.13576,24.28257
0.18906,-0.36311,2.13245,19.28131
0.25157,-0.44063,2.16126,24.28257
0.26190,-0.41610,2.16952,24.28257
0.27197,-0.37810,2.17859,24.28257
0.27671,-0.34323,2.18334,33.26864
0.24838,-0.28932,2.16787,33.26864
0.33864,-0.36931,2.21827,33.26864
0.35944,-0.34254,2.23043,33.26864
0.29421,-0.26071,2.19571,26.11224
0.32925,-0.25795,2.21582,26.11224
0.39824,-0.29829,2.25305,33.26864
0.38212,-0.26912,2.24521,26.11224
0.42476,-0.27240,2.26927,26.11224
0.39445,-0.21795,2.25417,32.04781
0.38276,-0.18563,2.24479,32.04781
0.46649,-0.19977,2.27762,29.39228
0.39818,-0.15686,2.24521,32.04781
0.46522,-0.15454,2.26922,29.39228
0.52174,-0.14500,2.29386,33.43771
0.44871,-0.11274,2.25496,32.04781
0.52520,-0.10926,2.28801,33.43771
0.45374,-0.07894,2.25100,32.04781
0.47727,-0.05536,2.25701,33.43771
0.43172,-0.02163,2.23441,26.12953
0.43020,-0.01614,2.23313,26.12953
0.65844,0.02770,2.29687,33.61513
0.56290,0.02819,2.25662,36.61215
0.63491,0.07847,2.26207,36.61215
0.55449,0.09371,2.22668,32.30609
0.61058,0.12459,2.23121,32.30609
0.62328,0.15288,2.22500,32.30609
0.52765,0.14674,2.20148,32.30609
0.52379,0.16839,2.19309,32.30609
0.53066,0.20325,2.18309,32.30609
0.50167,0.22780,2.16782,31.90968
0.56423,0.28725,2.16740,31.90968
0.57197,0.30558,2.16418,31.90968
0.52735,0.33707,2.14314,31.90968
0.53441,0.35057,2.14112,31.90968
0.48305,0.35105,2.12724,31.90968
0.47491,0.40615,2.10914,31.90968
0.40425,0.37563,2.11046,29.17936
0.42591,0.40724,2.10268,29.17936
0.38782,0.42967,2.09384,29.17936
0.36141,0.41909,2.09525,29.17936
0.36866,0.47679,2.08205,27.20920
0.34440,0.47479,2.08073,27.20920
0.28418,0.42494,2.08877,29.17936
0.31674,0.52899,2.07391,27.20920
0.29188,0.54253,2.07109,27.20920
0.22941,0.50125,2.07111,26.47448
0.23491,0.55531,2.06638,26.47448
0.20418,0.54702,2.06629,27.46240
0.19093,0.56305,2.06638,27.46240
0.16030,0.57270,2.06917,27.46240
0.11335,0.51614,2.08000,27.25270
0.09845,0.60730,2.07341,28.16245
0.07296,0.55981,2.08080,27.25270
0.04254,0.54717,2.08549,27.25270
0.02869,0.52316,2.08925,27.25270
0.00133,0.52152,2.09260,27.25270
-0.02929,0.58915,2.09011,27.25270
-0.06078,0.54767,2.10036,28.11609
-0.09334,0.62275,2.10195,28.11609
-0.09286,0.59008,2.10475,28.11609
-0.13793,0.60819,2.11464,28.11609
-0.16516,0.56793,2.12366,26.96749
-0.17361,0.56975,2.12509,26.96749
-0.17775,0.49894,2.12616,26.96749
-0.23888,0.58855,2.13615,26.96749
-0.23166,0.51312,2.13531,26.96749
-0.26283,0.47581,2.14083,26.96749
-0.31064,0.50356,2.15129,29.20980
-0.32656,0.49797,2.15593,29.20980
-0.35738,0.48970,2.16444,26.94728
-0.37685,0.46437,2.16967,26.94728
-0.37707,0.42837,2.16721,27.42773
-0.36956,0.40465,2.16333,27.42773
-0.45134,0.44182,2.18887,27.42773
-0.42258,0.39009,2.17695,27.42773
-0.49031,0.40720,2.19647,25.08548
-0.52422,0.39770,2.19902,25.08548
-0.47605,0.31846,2.17522,25.08548
-0.53620,0.34183,2.18850,25.08548
-0.53325,0.29919,2.17882,25.08548
-0.58312,0.28880,2.18235,26.69815
-0.53383,0.24575,2.16728,25.08548
-0.57727,0.24079,2.17122,24.45271
-0.53184,0.17775,2.14875,21.43874
-0.54751,0.17431,2.14855,24.96127
-0.60180,0.14600,2.14457,24.96127
-0.52147,0.09737,2.12047,21.43874
-0.60947,0.08370,2.12368,24.96127
-0.58569,0.06141,2.11334,24.96127
-0.62052,0.03350,2.10696,21.97384
-0.61974,0.01209,2.09833,21.97384
-0.51410,-0.00017,2.08628,21.43874
-0.55273,-0.04356,2.07290,21.73958
-0.58830,-0.06009,2.07040,21.73958
-0.55527,-0.07610,2.06416,23.37761
-0.53508,-0.10014,2.05705,18.55795
-0.54996,-0.13593,2.04840,14.48876
-0.57301,-0.17911,2.03837,14.48876
-0.49576,-0.17387,2.03715,18.55795
-0.53423,-0.22368,2.02517,18.55795
-0.50183,-0.22763,2.02343,18.55795
-0.51827,-0.26284,2.01472,18.55795
-0.48510,-0.27691,2.01103,15.46069
-0.43255,-0.25627,2.01566,15.46069
-0.42135,-0.29337,2.00744,15.13216
-0.46072,-0.35371,2.00334,15.13216
-0.38094,-0.31074,2.00593,15.13216
-0.44300,-0.40233,1.99972,10.60977
-0.40828,-0.40579,1.99925,15.13216
-0.39741,-0.41124,1.99879,15.13216
-0.38335,-0.45349,1.99565,10.60977
-0.36057,-0.44815,1.99589,15.13216
-0.30504,-0.44464,1.99579,15.13216
-0.26911,-0.43383,2.00017,11.26446
-0.28178,-0.50227,1.99301,11.26446
-0.27305,-0.53089,1.99248,11.26446
-0.23507,-0.51611,2.00024,11.26446
-0.22194,-0.53947,2.00101,12.86191
-0.18656,-0.49495,2.01031,11.26446
-0.14717,-0.48247,2.01814,11.26446
-0.16521,-0.57189,2.01463,12.86191
-0.11714,-0.50198,2.02203,11.26446
-0.08691,-0.50401,2.02720,11.26446
-0.06706,-0.60237,2.03534,12.86191
-0.04593,-0.59517,2.03825,12.86191
-0.02551,-0.56395,2.04102,13.00518
0.00348,-0.54012,2.04874,13.00518
0.02836,-0.51240,2.05945,12.42715
0.05682,-0.59190,2.07457,9.56443
0.08512,-0.57690,2.08381,9.56443
0.08695,-0.51520,2.08154,19.28131
0.11829,-0.55837,2.09452,9.56443
0.12852,-0.51385,2.09791,19.28131
0.16961,-0.55135,2.11375,9.56443
0.19439,-0.54432,2.12259,9.56443
0.25201,-0.57800,2.15931,23.94074
0.25457,-0.53233,2.15655,24.28257
0.27483,-0.49637,2.17188,24.28257
0.28412,-0.48328,2.17867,24.28257
0.30968,-0.46081,2.19636,24.28257
0.33469,-0.48800,2.21014,24.28257
0.34801,-0.45631,2.22079,24.28257
0.35344,-0.40999,2.22621,33.26864
0.39444,-0.43784,2.24920,33.26864
0.45723,-0.46020,2.28466,33.26864
0.50912,-0.46886,2.32359,21.66112
0.52862,-0.44482,2.33715,21.66112
0.57361,-0.41553,2.36887,21.66112
0.57721,-0.37901,2.37086,21.66112
0.56707,-0.33390,2.36287,21.66112
0.62442,-0.35607,2.40427,21.66112
0.61282,-0.32012,2.39539,21.66112
0.59679,-0.27320,2.37668,27.64561
0.52580,-0.21575,2.30999,33.43771
0.63532,-0.20705,2.37549,27.64561
0.66997,-0.21253,2.40266,27.64561
0.66219,-0.17870,2.38239,27.64561
0.68534,-0.12806,2.37694,27.64561
0.55832,-0.08297,2.29647,33.43771
0.65302,-0.07399,2.33686,26.69838
0.59799,-0.04733,2.30575,33.43771
0.66794,-0.01292,2.32171,36.59940
0.84027,0.01167,2.40485,38.40111
0.78653,0.06528,2.34044,31.41561
0.68219,0.08595,2.27832,33.61513
0.69982,0.11142,2.27332,33.61513
0.75925,0.15678,2.27909,37.52429
0.69071,0.17198,2.23959,36.61215
0.66766,0.18899,2.22462,32.30609
0.66808,0.24139,2.20846,31.90968
0.72729,0.27028,2.21876,34.36419
0.65333,0.29771,2.18784,34.41680
0.62369,0.32119,2.17320,34.41680
0.65936,0.37548,2.16586,34.41680
0.58793,0.37341,2.14832,34.41680
0.54263,0.38449,2.13345,34.41680
0.59023,0.45417,2.12449,34.41680
0.50450,0.41898,2.11332,34.41680
0.48121,0.43269,2.10316,31.90968
0.49075,0.48038,2.09524,30.30869
0.47212,0.51476,2.08726,30.30869
0.42229,0.50138,2.08306,27.20920
0.44076,0.56989,2.07776,27.20920
0.38993,0.54181,2.07725,27.20920
0.34634,0.53098,2.07556,27.20920
0.35126,0.60061,2.06931,27.20920
0.32355,0.61972,2.06581,26.47448
0.29159,0.60124,2.06557,26.47448
0.25947,0.61441,2.06238,28.36144
0.23411,0.65576,2.05704,28.36144
0.21455,0.62488,2.05870,28.36144
0.16750,0.59835,2.06589,27.46240
0.15511,0.65854,2.06178,27.52014
0.10799,0.66576,2.06675,28.16245
0.08430,0.69640,2.06674,28.16245
0.07081,0.70446,2.06762,28.16245
0.02009,0.63743,2.08002,27.25270
0.01186,0.63835,2.08089,27.25270
-0.02983,0.72104,2.08003,26.68722
-0.05232,0.67154,2.08710,28.11609
-0.09798,0.70284,2.09595,28.11609
-0.12893,0.66362,2.10738,28.11609
-0.15324,0.62614,2.11694,28.11609
-0.17337,0.66900,2.11825,28.11609
-0.20663,0.61353,2.13051,26.96749
-0.24267,0.69603,2.13352,28.11609
-0.27109,0.65206,2.14133,26.96749
-0.27019,0.60143,2.14144,26.96749
-0.34185,0.64086,2.15963,29.20980
-0.36384,0.61569,2.16613,29.20980
-0.38344,0.57855,2.17200,29.20980
-0.43348,0.58835,2.18626,26.94728
-0.39972,0.52856,2.17647,26.94728
-0.46296,0.55319,2.19420,26.94728
-0.49357,0.51255,2.20243,26.94728
-0.47894,0.46317,2.19802,26.94728
-0.52833,0.48524,2.21189,26.94728
-0.58203,0.45919,2.21929,26.69815
-0.62845,0.45671,2.22399,26.69815
-0.63524,0.41872,2.21649,26.69815
-0.58245,0.34242,2.19394,26.69815
-0.65315,0.37638,2.20930,26.69815
-0.62857,0.32408,2.19515,26.69815
-0.62932,0.26771,2.18283,24.45271
-0.65656,0.26927,2.18613,24.45271
-0.69207,0.22903,2.18104,24.45271
-0.70133,0.21248,2.17837,24.45271
-0.70412,0.16776,2.16324,24.96127
-0.64897,0.11865,2.14015,24.96127
-0.73738,0.11517,2.14625,21.97384
-0.73163,0.07877,2.13134,21.97384
-0.74081,0.06198,2.12513,21.97384
-0.73613,0.00158,2.10067,21.97384
-0.71646,-0.01268,2.09385,21.97384
-0.71703,-0.06348,2.07662,23.37761
-0.69336,-0.06665,2.07443,23.37761
-0.61781,-0.08288,2.06573,23.37761
-0.67144,-0.13979,2.05346,15.70932
-0.63906,-0.16836,2.04431,14.48876
-0.58938,-0.17943,2.03907,14.48876
-0.60635,-0.21172,2.03156,14.48876
-0.63052,-0.25255,2.02219,14.48876
-0.57769,-0.25316,2.01950,14.48876
-0.58983,-0.28377,2.01219,14.48876
-0.53666,-0.30454,2.00737,10.60977
-0.54887,-0.32674,2.00621,15.85947
-0.50713,-0.35974,2.00320,10.60977
-0.50436,-0.36103,2.00309,10.60977
-0.47318,-0.37359,2.00199,10.60977
-0.45978,-0.40681,1.99951,10.60977
-0.47130,-0.44661,1.99671,10.60977
-0.46808,-0.51651,1.99164,10.60977
-0.41137,-0.48284,1.99371,10.60977
-0.40869,-0.51873,1.99111,10.60977
-0.41355,-0.55978,1.99200,11.87211
-0.32516,-0.50572,1.99151,10.60977
-0.32057,-0.56407,1.99188,11.87211
-0.29872,-0.58017,1.99350,11.87211
-0.29747,-0.61592,1.99741,11.87211
-0.24562,-0.56299,1.99947,12.86191
-0.23730,-0.66048,2.01169,8.94717
-0.19274,-0.60786,2.01382,12.86191
-0.17018,-0.63766,2.02113,12.86191
-0.13963,-0.67846,2.03108,12.86191
-0.13228,-0.68091,2.03265,12.86191
-0.09928,-0.65560,2.03563,12.86191
-0.04481,-0.67048,2.04689,12.86191
-0.02240,-0.67509,2.05460,13.00518
0.00771,-0.70388,2.06905,9.56443
0.04468,-0.69939,2.08297,9.56443
0.05518,-0.65462,2.08160,9.56443
0.08308,-0.65978,2.09315,9.56443
0.10307,-0.63182,2.09755,9.56443
0.15262,-0.61747,2.11521,15.52152
0.16577,-0.65812,2.12536,15.52152
0.19264,-0.61185,2.13021,15.52152
0.24267,-0.64575,2.16178,23.94074
0.26870,-0.62353,2.17542,23.94074
0.29285,-0.62858,2.19123,23.94074
0.33108,-0.64581,2.21740,23.94074
0.37418,-0.61576,2.24081,23.94074
0.42735,-0.67247,2.28220,35.64055
0.42107,-0.59485,2.26790,35.64055
0.42030,-0.54954,2.26167,23.94074
0.46913,-0.53272,2.29308,27.86327
0.52212,-0.54294,2.34292,32.65294
0.53973,-0.54849,2.36161,32.65294
0.61619,-0.56149,2.44095,32.65294
0.57874,-0.48263,2.38429,28.54469
0.64999,-0.46985,2.45282,28.54469
0.68192,-0.46284,2.48318,28.54469
0.73981,-0.44348,2.53611,39.98050
0.66205,-0.36984,2.43798,28.54469
0.72118,-0.35994,2.49528,39.98050
0.79017,-0.36009,2.55379,39.98050
0.68885,-0.25604,2.43509,27.64561
0.73126,-0.24608,2.45899,42.63767
0.81614,-0.24946,2.52831,43.95202
0.74034,-0.20074,2.44489,42.63767
0.74267,-0.15196,2.42512,42.63767
0.71426,-0.11317,2.39072,42.63767
0.77905,-0.10213,2.42592,42.63767
0.80640,-0.07005,2.42886,42.63767
0.83368,-0.00385,2.41043,38.40111
0.99001,0.00067,2.50151,44.16202
0.91372,0.07316,2.41200,38.40111
0.85853,0.08493,2.37061,38.40111
0.88957,0.13007,2.36173,38.40111
0.90727,0.17695,2.34485,35.29245
0.84749,0.20140,2.29967,37.52429
0.76881,0.22589,2.25224,35.96565
0.82796,0.27372,2.26585,35.96565
0.72039,0.29754,2.20726,34.36419
0.74588,0.31638,2.21360,34.36419
0.70155,0.35479,2.18285,34.41680
0.67807,0.38630,2.16735,34.41680
0.71828,0.42206,2.16861,34.36419
0.64051,0.42705,2.14548,34.41680
0.66152,0.47358,2.13931,30.30869
0.57937,0.49072,2.11680,30.30869
0.57576,0.51480,2.11362,30.30869
0.59159,0.56901,2.11254,30.30869
0.55315,0.59102,2.10069,30.30869
0.48895,0.55046,2.08818,30.30869
0.46146,0.57524,2.07885,30.30869
0.46514,0.64433,2.07329,30.30869
0.41024,0.63022,2.07019,27.20920
0.39502,0.67446,2.06508,27.97389
0.35525,0.70229,2.06010,28.36144
0.32869,0.71751,2.05819,29.39015
0.29159,0.72233,2.05636,29.39015
0.25168,0.71063,2.05306,28.36144
0.25076,0.74605,2.05591,29.39015
0.18764,0.74991,2.05639,28.54885
0.19105,0.77035,2.05773,28.54885
0.14809,0.76883,2.06268,28.54885
0.09984,0.76529,2.06819,27.39563
0.06926,0.78672,2.07377,26.68722
0.01730,0.72922,2.07503,27.39563
-0.00795,0.81824,2.07626,25.71318
-0.02479,0.75831,2.07860,25.71318
-0.06361,0.78498,2.08146,28.83648
-0.10185,0.75346,2.09099,28.88421
-0.15509,0.80492,2.09825,28.88421
-0.16240,0.77991,2.10320,28.88421
-0.21748,0.74689,2.12133,28.88421
-0.26102,0.78286,2.12803,28.88421
-0.29986,0.77323,2.13860,28.65869
-0.30626,0.72248,2.14657,27.18450
-0.34459,0.72180,2.15783,27.18450
-0.39819,0.74295,2.16887,27.18450
-0.38593,0.68271,2.17219,29.20980
-0.42534,0.65820,2.18373,29.20980
-0.49446,0.68501,2.20363,29.20980
-0.52830,0.65245,2.21304,26.94728
-0.51186,0.60343,2.20813,26.94728
-0.53224,0.58294,2.21365,26.94728
-0.59525,0.57123,2.22199,26.97650
-0.62188,0.56246,2.22493,26.97650
-0.64235,0.54885,2.22714,24.88338
-0.65374,0.48899,2.22803,24.88338
-0.66490,0.46303,2.22911,24.88338
-0.75100,0.46711,2.23885,24.88338
-0.71191,0.41154,2.22358,26.69815
-0.73708,0.37343,2.21798,24.45271
-0.75797,0.35731,2.21666,24.45271
-0.74926,0.29352,2.20156,24.45271
-0.72829,0.26041,2.19193,24.45271
-0.73476,0.22685,2.18518,24.45271
-0.76626,0.20086,2.18151,24.96127
-0.84158,0.17076,2.16648,23.52934
-0.74766,0.11294,2.14594,21.97384
-0.77869,0.10048,2.14269,21.97384
-0.80459,0.04091,2.11806,23.52934
-0.79045,0.01585,2.10940,23.52934
-0.82623,-0.03457,2.08549,20.83887
-0.81292,-0.06038,2.07915,22.08572
-0.73847,-0.08879,2.07074,23.37761
-0.76599,-0.13198,2.06042,15.70932
-0.71509,-0.12807,2.05880,15.70932
-0.77417,-0.18550,2.04679,15.70932
-0.74891,-0.20551,2.04023,15.70932
-0.76434,-0.24626,2.03033,15.70932
-0.65891,-0.27259,2.01839,14.48876
-0.67496,-0.30755,2.01364,15.85947
-0.68473,-0.35584,2.01063,15.85947
-0.64729,-0.36230,2.00837,15.85947
-0.67321,-0.40486,2.00654,15.85947
-0.57858,-0.40069,2.00230,15.85947
-0.62185,-0.44751,2.00100,15.85947
-0.56900,-0.47279,1.99664,15.85947
-0.55687,-0.48241,1.99536,15.85947
-0.50565,-0.49859,1.99318,10.60977
-0.48266,-0.51865,1.99158,10.60977
-0.49841,-0.56296,1.99289,11.87211
-0.43748,-0.55723,1.99188,11.87211
-0.42933,-0.59401,1.99585,11.87211
-0.40658,-0.62521,1.99912,11.87211
-0.36283,-0.63254,1.99964,11.87211
-0.35972,-0.70058,2.00707,11.87211
-0.35302,-0.70737,2.00777,11.87211
-0.27594,-0.69538,2.00860,8.94717
-0.27119,-0.72031,2.01217,8.94717
