0.11214,1.68350,1.00000,2.23481,23.53020,24.85181
0.13424,1.75696,1.00000,2.24419,25.22440,25.16095
0.16745,1.77675,1.00000,2.23842,25.22440,25.62736
0.05746,1.81846,1.00000,2.16673,21.53742,23.75665
0.04069,1.88588,1.00000,2.13821,21.53742,23.35722
0.13782,1.91573,1.00000,2.24164,25.22440,25.10729
0.13238,1.96165,1.00000,2.23894,23.42212,24.98447
0.14103,2.03051,1.00000,2.23861,23.42212,25.04311
0.13530,2.03916,1.00000,2.23686,23.42212,24.94877
0.06495,2.08764,1.00000,2.16835,22.26897,23.68643
0.14245,2.16230,1.00000,2.23311,23.42212,24.89042
0.05480,2.20354,1.00000,2.14746,22.26897,23.37586
0.12690,2.21492,1.00000,2.22259,23.42212,24.58376
0.12980,2.26530,1.00000,2.22014,23.42212,24.54125
0.13204,2.34261,1.00000,2.21419,22.26897,24.42520
0.08838,2.38686,1.00000,2.17218,22.26897,23.69180
0.13574,2.41346,1.00000,2.20873,22.26897,24.31932
0.08790,2.44588,1.00000,2.16475,22.26897,23.57671
0.14917,2.50766,1.00000,2.20556,22.26897,24.23600
0.14310,2.52237,1.00000,2.19937,22.26897,24.12767
0.11352,2.56672,1.00000,2.17005,22.26897,23.65876
0.04331,2.61268,1.00000,2.10664,22.26897,22.71694
0.16591,2.68206,1.00000,2.18987,23.80839,23.81463
0.13078,2.73111,1.00000,2.15237,20.31299,23.34606
0.14492,2.74724,1.00000,2.15936,20.31299,23.40401
0.13261,2.82888,1.00000,2.13150,20.31299,23.00169
0.03177,2.83279,1.00000,2.08615,22.26897,22.38988
0.12497,2.90213,1.00000,2.10922,20.31299,22.66902
0.13761,2.95645,1.00000,2.10167,20.31299,22.49387
0.07076,2.97364,1.00000,2.08033,20.31299,22.22360
0.16114,3.02582,1.00000,2.09515,23.80839,22.20525
0.11726,3.05763,1.00000,2.06816,20.31299,22.00717
0.07827,3.10468,1.00000,2.06050,20.31299,21.87055
0.13093,3.16030,1.00000,2.04286,20.31299,21.51892
0.01357,3.21175,1.00000,2.07240,21.53742,22.22680
0.06134,3.27416,1.00000,2.04548,20.31299,21.54773
0.15165,3.31797,1.00000,1.99766,18.55795,20.51703
0.11527,3.34746,1.00000,2.00097,25.08443,20.70550
0.13497,3.39354,1.00000,1.98125,21.57305,20.23488
0.10815,3.43085,1.00000,1.98975,25.08443,20.41614
0.14596,3.48632,1.00000,1.95521,21.57305,19.51977
0.16463,3.53022,1.00000,1.93893,15.46069,18.90968
0.06226,3.56696,1.00000,2.01806,25.08443,20.88678
0.06100,3.62626,1.00000,2.01543,25.08443,20.79879
0.11088,3.63277,1.00000,1.95906,20.55488,19.45970
0.03837,3.68879,1.00000,2.03801,25.08443,21.34404
0.13117,3.72899,1.00000,1.93132,21.57305,18.42875
0.08936,3.80308,1.00000,1.97195,25.08443,19.49983
0.05460,3.81769,1.00000,2.01405,25.08443,20.67898
0.07429,3.87971,1.00000,1.98802,25.08443,19.86897
0.12967,3.91090,1.00000,1.93046,21.57305,17.60563
0.02571,3.97586,1.00000,2.04582,23.25747,21.57707
0.12248,4.02090,1.00000,1.94273,21.57305,17.50365
0.06502,4.07051,1.00000,1.99800,25.08443,19.97815
0.14063,4.11055,1.00000,1.94511,21.57305,16.38122
0.16102,4.12305,1.00000,1.94565,18.32969,15.36635
0.13427,4.19013,1.00000,1.96015,21.57305,16.50606
0.06934,4.20542,1.00000,1.99639,25.08443,19.69209
0.03017,4.28268,1.00000,2.03794,19.05598,21.35567
0.13294,4.31364,1.00000,1.98438,18.32969,16.44877
0.12162,4.35417,1.00000,1.99024,21.57305,17.05204
0.07158,4.39068,1.00000,2.00334,25.08443,19.58784
0.14844,4.45991,1.00000,2.02818,15.85935,15.75402
0.14310,4.48784,1.00000,2.03105,18.32969,16.09759
0.14099,4.51701,1.00000,2.03659,18.32969,16.28560
0.07208,4.56015,1.00000,2.01396,19.05598,19.71702
0.11448,4.62952,1.00000,2.03663,21.82299,17.94857
0.02592,4.65952,1.00000,2.04443,23.25747,21.60845
0.14349,4.71153,1.00000,2.08709,14.03568,17.04670
0.07559,4.77261,1.00000,2.02949,19.05598,19.98052
0.11549,4.81650,1.00000,2.06779,19.05598,18.72460
0.14822,4.86032,1.00000,2.12742,14.03568,17.96472
0.07380,4.90664,1.00000,2.03790,19.05598,20.40060
0.04631,4.95295,1.00000,2.03703,23.25747,21.25085
0.11722,4.95728,1.00000,2.08921,19.05598,19.50158
0.05192,5.00669,1.00000,2.03793,23.25747,21.20370
0.15505,5.08224,1.00000,2.17908,14.03568,20.04498
0.15439,5.11789,1.00000,2.18207,14.03568,20.44231
0.15345,5.16302,1.00000,2.18472,14.03568,20.94053
0.11435,5.19124,1.00000,2.10422,19.05598,21.11281
0.10225,5.22726,1.00000,2.08576,19.05598,21.34503
0.06564,5.27437,1.00000,2.05043,23.25747,21.65271
0.06131,5.33150,1.00000,2.05030,23.25747,21.83350
0.10237,5.35960,1.00000,2.08913,23.25747,22.09699
0.07922,5.43673,1.00000,2.06327,23.25747,22.22148
0.00862,5.44581,1.00000,2.06859,21.53742,22.34539
0.10502,5.52592,1.00000,2.09188,23.25747,23.04323
0.12479,5.54472,1.00000,2.12342,23.25747,23.71273
0.11421,5.57948,1.00000,2.10366,23.25747,23.58090
0.13543,5.65279,1.00000,2.13545,26.11224,24.78762
0.16039,5.69339,1.00000,2.18457,26.11224,26.23650
0.16138,5.74192,1.00000,2.17905,26.11224,26.59251
0.13599,5.78872,1.00000,2.12173,26.11224,25.53208
0.08465,5.83395,1.00000,2.06748,23.25747,23.67155
0.08647,5.86457,1.00000,2.06813,23.25747,23.81248
0.15988,5.89256,1.00000,2.14850,32.04781,27.22441
0.08459,5.93651,1.00000,2.06732,23.25747,23.93399
0.15243,6.00482,1.00000,2.11724,32.04781,27.14022
0.13846,6.02125,1.00000,2.09821,32.04781,26.43853
0.14437,6.06842,1.00000,2.09939,32.04781,26.83605
0.07513,6.11789,1.00000,2.06913,21.53742,23.97913
0.05541,6.17436,1.00000,2.07241,21.53742,23.48201
0.10263,6.21421,1.00000,2.07301,26.12953,25.11435
0.14458,6.24190,1.00000,2.08673,26.12953,27.01306
0.20918,0.04215,1.00000,2.15286,32.30609,30.34988
0.22678,0.08766,1.00000,2.17848,32.30609,31.21053
0.21932,0.12203,1.00000,2.16043,32.30609,30.69246
0.22695,0.16679,1.00000,2.16967,32.30609,30.95105
0.18654,0.20330,1.00000,2.11715,30.31937,28.78889
0.22611,0.22966,1.00000,2.16599,32.30609,30.66350
0.18985,0.30581,1.00000,2.12880,30.31937,28.65978
0.23732,0.33594,1.00000,2.18672,32.30609,30.74154
0.17558,0.39592,1.00000,2.13190,30.31937,27.81034
0.21537,0.43979,1.00000,2.17325,30.31937,29.26932
0.22008,0.44906,1.00000,2.17990,30.31937,29.42508
0.23521,0.50168,1.00000,2.20623,29.17936,29.79327
0.21474,0.57116,1.00000,2.19795,26.20923,28.67500
0.21065,0.61931,1.00000,2.20382,26.20923,28.32994
0.22848,0.63548,1.00000,2.22352,29.17936,28.86515
0.17823,0.68719,1.00000,2.19195,26.20923,27.09512
0.17565,0.74384,1.00000,2.20100,26.20923,26.87697
0.23722,0.77688,1.00000,2.25112,29.17936,28.46026
0.20452,0.82808,1.00000,2.23342,26.20923,27.37598
0.21657,0.84857,1.00000,2.24305,26.20923,27.60821
0.22177,0.89681,1.00000,2.24885,26.20923,27.56164
0.23079,0.95129,1.00000,2.25291,29.17936,27.57279
0.19078,1.00690,1.00000,2.24121,26.20923,26.59838
0.20931,1.03744,1.00000,2.24587,26.20923,26.88266
0.19524,1.08834,1.00000,2.24386,26.11174,26.52179
0.18321,1.12961,1.00000,2.24317,26.11174,26.25265
0.18622,1.18344,1.00000,2.24311,26.11174,26.23028
0.21805,1.22709,1.00000,2.23077,26.11174,26.66405
0.22025,1.24765,1.00000,2.22718,26.11174,26.66850
0.19959,1.28630,1.00000,2.23489,26.11174,26.31866
0.20068,1.36453,1.00000,2.22870,26.11174,26.27006
0.20877,1.40688,1.00000,2.21906,26.11174,26.35551
0.23557,1.41728,1.00000,2.19192,27.25270,26.72034
0.19535,1.49855,1.00000,2.22457,26.11174,26.12636
0.17275,1.53224,1.00000,2.23918,23.53020,25.80434
0.20286,1.55835,1.00000,2.21479,26.11174,26.20530
0.17454,1.60014,1.00000,2.23668,23.53020,25.80433
0.18117,1.67922,1.00000,2.23069,25.22440,25.86337
0.22055,1.70715,1.00000,2.19227,26.96749,26.37557
0.22859,1.73054,1.00000,2.18384,26.96749,26.46587
0.17977,1.78978,1.00000,2.23087,25.22440,25.78658
0.22751,1.81869,1.00000,2.18799,26.96749,26.37703
0.17900,1.89721,1.00000,2.23177,25.22440,25.69588
0.22892,1.92207,1.00000,2.19357,26.96749,26.27105
0.21733,1.97005,1.00000,2.20646,25.22440,26.07663
0.17654,2.03431,1.00000,2.23432,23.42212,25.51703
0.20079,2.07077,1.00000,2.22385,25.22440,25.74791
0.22003,2.10628,1.00000,2.21638,23.42212,25.88332
0.20800,2.14931,1.00000,2.22537,23.42212,25.68728
0.21911,2.17510,1.00000,2.22340,23.42212,25.74123
0.22351,2.24880,1.00000,2.22967,27.42773,25.61921
0.18374,2.29074,1.00000,2.23462,23.42212,25.15485
0.19242,2.32722,1.00000,2.23536,23.42212,25.15640
0.19006,2.38066,1.00000,2.23479,27.42773,24.99885
0.21866,2.42981,1.00000,2.24351,27.42773,25.10402
0.18296,2.46199,1.00000,2.22924,27.42773,24.70594
0.21769,2.50484,1.00000,2.24508,25.08548,24.85661
0.19077,2.54886,1.00000,2.22731,25.08548,24.49613
0.16904,2.60601,1.00000,2.20531,23.80839,24.11803
0.20487,2.65293,1.00000,2.22784,23.80839,24.20629
0.20736,2.67690,1.00000,2.22722,23.80839,24.12130
0.20713,2.70351,1.00000,2.22336,23.80839,24.00311
0.22900,2.78515,1.00000,2.23475,23.80839,23.72821
0.18818,2.81810,1.00000,2.18100,23.80839,23.36391
0.21553,2.86749,1.00000,2.19995,23.80839,23.21958
0.23281,2.87814,1.00000,2.22006,21.43874,23.22221
0.20698,2.94122,1.00000,2.16797,21.43874,22.76799
0.21146,2.99338,1.00000,2.15635,21.43874,22.45686
0.18012,3.03542,1.00000,2.10701,21.43874,22.16813
0.17595,3.07512,1.00000,2.08949,21.43874,21.93055
0.21455,3.09962,1.00000,2.12036,21.43874,21.74575
0.22645,3.16696,1.00000,2.10772,21.43874,21.22728
0.21889,3.18993,1.00000,2.08796,21.43874,21.06801
0.18721,3.25040,1.00000,2.03234,22.95667,20.73920
0.22204,3.31451,1.00000,2.03694,18.55795,20.03123
0.23067,3.33439,1.00000,2.03810,18.55795,19.80079
0.19575,3.39186,1.00000,1.98398,18.55795,19.58216
0.21054,3.43013,1.00000,1.97926,18.55795,19.10617
0.18681,3.48274,1.00000,1.95073,15.46069,18.93773
0.22591,3.52884,1.00000,1.95671,18.55795,17.99499
0.20958,3.55893,1.00000,1.93720,15.46069,17.93768
0.22293,3.58629,1.00000,1.93790,15.46069,17.46680
0.19253,3.64527,1.00000,1.91388,15.46069,17.46243
0.19848,3.69710,1.00000,1.90758,15.46069,16.87883
0.18505,3.72511,1.00000,1.90448,15.46069,16.95973
0.21637,3.78793,1.00000,1.90776,15.46069,15.62098
0.23153,3.82829,1.00000,1.91773,15.13216,14.85915
0.17596,3.87399,1.00000,1.90559,21.57305,16.09436
0.19452,3.91114,1.00000,1.90927,21.57305,15.19899
0.22902,3.97026,1.00000,1.93689,15.13216,13.62525
0.23015,4.00662,1.00000,1.94700,15.13216,13.29359
0.21877,4.04253,1.00000,1.94790,11.26446,13.39802
0.20703,4.10637,1.00000,1.95877,11.26446,13.43019
0.20986,4.12391,1.00000,1.96648,11.26446,13.22315
0.21847,4.18172,1.00000,1.99428,11.26446,12.59884
0.22016,4.20550,1.00000,2.00492,11.26446,12.43118
0.23664,4.26524,1.00000,2.04676,11.26446,11.59731
0.18167,4.33628,1.00000,2.01778,15.85935,13.90021
0.20648,4.37620,1.00000,2.05702,15.85935,12.70975
0.23466,4.39793,1.00000,2.09715,11.26446,11.52960
0.22617,4.45429,1.00000,2.10913,15.85935,11.97280
0.19850,4.49981,1.00000,2.09462,15.85935,13.35288
0.17085,4.55436,1.00000,2.08004,15.85935,14.92117
0.20628,4.57609,1.00000,2.13134,15.85935,13.38653
0.19347,4.61691,1.00000,2.12979,12.42715,14.22334
0.22160,4.65003,1.00000,2.17337,12.42715,13.32942
0.22352,4.71588,1.00000,2.19641,12.42715,13.94382
0.22830,4.77534,1.00000,2.21878,16.49863,14.54256
0.19567,4.80815,1.00000,2.19347,14.03568,15.97413
0.22204,4.85328,1.00000,2.23775,14.03568,15.86481
0.20199,4.90200,1.00000,2.22934,14.03568,17.06541
0.20354,4.94509,1.00000,2.24348,14.03568,17.69056
0.20970,4.98800,1.00000,2.26383,19.28131,18.30980
0.23611,5.03750,1.00000,2.30659,19.28131,19.07284
0.18856,5.07661,1.00000,2.24966,14.03568,19.87264
0.20702,5.10677,1.00000,2.29052,19.28131,20.40191
0.23181,5.14837,1.00000,2.33877,24.28257,21.41306
0.18967,5.19243,1.00000,2.27253,19.28131,21.66985
0.23059,5.23115,1.00000,2.36194,24.28257,23.13189
0.22286,5.27416,1.00000,2.35863,24.28257,23.79598
0.21062,5.33595,1.00000,2.34189,24.28257,24.52726
0.19925,5.39089,1.00000,2.31701,33.26864,24.97122
0.17411,5.42179,1.00000,2.24773,33.26864,24.40495
0.22215,5.45449,1.00000,2.38485,33.26864,26.93124
0.21904,5.52186,1.00000,2.37770,33.26864,27.75043
0.17716,5.55809,1.00000,2.24771,26.11224,26.00167
0.18657,5.61862,1.00000,2.26772,26.11224,27.06573
0.21735,5.64031,1.00000,2.36339,33.26864,29.04730
0.20524,5.66959,1.00000,2.31810,26.11224,28.59926
0.21880,5.71294,1.00000,2.35575,26.11224,29.79393
0.19732,5.77840,1.00000,2.26909,32.04781,28.91782
0.18728,5.83162,1.00000,2.22629,32.04781,28.58755
0.21922,5.87857,1.00000,2.31137,29.39228,30.80830
0.18835,5.90791,1.00000,2.20927,32.04781,28.96915
0.21276,5.96247,1.00000,2.26179,29.39228,30.65836
0.23183,6.01211,1.00000,2.30521,33.43771,31.95180
0.20237,6.03703,1.00000,2.20820,32.04781,30.13781
0.23030,6.07809,1.00000,2.27398,33.43771,31.90108
0.20181,6.11092,1.00000,2.18531,32.04781,30.15525
0.20975,6.16771,1.00000,2.18780,33.43771,30.61804
0.19110,6.23312,1.00000,2.13733,26.12953,29.48083
0.19044,6.24568,1.00000,2.13431,26.12953,29.43229
0.27941,0.04204,1.00000,2.32969,33.61513,34.42953
0.24475,0.05004,1.00000,2.22663,36.61215,32.35531
0.27562,0.12296,1.00000,2.28748,36.61215,33.86301
0.24738,0.16743,1.00000,2.20859,32.30609,32.05911
0.27235,0.20128,1.00000,2.25881,32.30609,33.27870
0.28081,0.24053,1.00000,2.27098,32.30609,33.51659
0.24383,0.27124,1.00000,2.19454,32.30609,31.38625
0.24580,0.31104,1.00000,2.19835,32.30609,31.28414
0.25465,0.36578,1.00000,2.21498,32.30609,31.41440
0.24889,0.42624,1.00000,2.21212,31.90968,30.79499
0.28421,0.47090,1.00000,2.26679,31.90968,32.06325
0.29113,0.49068,1.00000,2.27770,31.90968,32.20229
0.28413,0.56873,1.00000,2.27509,31.90968,31.31491
0.29008,0.58059,1.00000,2.28319,31.90968,31.44672
0.27367,0.62844,1.00000,2.26959,31.90968,30.49758
0.28804,0.70752,1.00000,2.29025,31.90968,30.41327
0.25575,0.74872,1.00000,2.26388,29.17936,29.15190
0.27324,0.76300,1.00000,2.27926,29.17936,29.58754
0.26970,0.83654,1.00000,2.27626,29.17936,29.04339
0.25823,0.85916,1.00000,2.26840,29.17936,28.62239
0.28177,0.91261,1.00000,2.27561,27.20920,28.90290
0.27476,0.94324,1.00000,2.26805,27.20920,28.57964
0.24002,0.98134,1.00000,2.25388,29.17936,27.66278
0.28898,1.03128,1.00000,2.25078,27.20920,28.42214
0.28912,1.07722,1.00000,2.23682,27.20920,28.21464
0.26013,1.14157,1.00000,2.22594,26.47448,27.50746
0.28391,1.17059,1.00000,2.20809,26.47448,27.78982
0.27540,1.21355,1.00000,2.19933,27.46240,27.55021
0.28015,1.24387,1.00000,2.18758,27.46240,27.54762
0.27987,1.29788,1.00000,2.17280,27.46240,27.44424
0.24879,1.35461,1.00000,2.18788,27.25270,26.95275
0.28845,1.41008,1.00000,2.14115,28.16245,27.43139
0.26493,1.44121,1.00000,2.15779,27.25270,27.10625
0.25733,1.49321,1.00000,2.15963,27.25270,26.97729
0.24571,1.51601,1.00000,2.17033,27.25270,26.80843
0.24425,1.56825,1.00000,2.16854,27.25270,26.76607
0.27507,1.62047,1.00000,2.13748,27.25270,27.15994
0.25657,1.68133,1.00000,2.15439,28.11609,26.87111
0.29107,1.71956,1.00000,2.13604,28.11609,27.28077
0.27653,1.72688,1.00000,2.14230,28.11609,27.08929
0.28678,1.79381,1.00000,2.14627,28.11609,27.11668
0.27163,1.85380,1.00000,2.15849,26.96749,26.84290
0.27327,1.86656,1.00000,2.15959,26.96749,26.83667
0.24415,1.91302,1.00000,2.18104,26.96749,26.45047
0.28902,1.95636,1.00000,2.17223,26.96749,26.77464
0.25779,1.99488,1.00000,2.18364,26.96749,26.43633
0.24866,2.07546,1.00000,2.19928,26.96749,26.19522
0.26839,2.12353,1.00000,2.20288,29.20980,26.23008
0.26949,2.15122,1.00000,2.20818,29.20980,26.17212
0.27309,2.20124,1.00000,2.21853,26.94728,26.07527
0.26896,2.25253,1.00000,2.22870,26.94728,25.93187
0.25748,2.29258,1.00000,2.23498,27.42773,25.76430
0.24810,2.31091,1.00000,2.23703,27.42773,25.65476
0.28092,2.36685,1.00000,2.25754,27.42773,25.72823
0.25828,2.39615,1.00000,2.25354,27.42773,25.49834
0.28242,2.44853,1.00000,2.27624,25.08548,25.52405
0.29075,2.49257,1.00000,2.29158,25.08548,25.46066
0.25746,2.55200,1.00000,2.27377,25.08548,24.98622
0.28278,2.57405,1.00000,2.29839,25.08548,25.11119
0.27360,2.63029,1.00000,2.29481,25.08548,24.79764
0.28978,2.68174,1.00000,2.31580,26.69815,24.69741
0.26479,2.71015,1.00000,2.28630,25.08548,24.34430
0.28048,2.74641,1.00000,2.30449,24.45271,24.27074
0.25527,2.81905,1.00000,2.26343,21.43874,23.67836
0.26132,2.83337,1.00000,2.26947,24.96127,23.62577
0.28111,2.90358,1.00000,2.28488,24.96127,23.26969
0.24514,2.95699,1.00000,2.21590,21.43874,22.76070
0.28196,3.00512,1.00000,2.25851,24.96127,22.51297
0.27177,3.03713,1.00000,2.23108,24.96127,22.23623
0.28681,3.08766,1.00000,2.23666,21.97384,21.84427
0.28724,3.12209,1.00000,2.22336,21.97384,21.54476
0.24161,3.14193,1.00000,2.14041,21.43874,21.39796
0.26136,3.22024,1.00000,2.13577,21.73958,20.69634
0.27822,3.24338,1.00000,2.15271,21.73958,20.43745
0.26513,3.27780,1.00000,2.11418,23.37761,20.15050
0.25871,3.32660,1.00000,2.08034,18.55795,19.70870
0.26982,3.38389,1.00000,2.07004,14.48876,19.06133
0.28642,3.44455,1.00000,2.06803,14.48876,18.27260
0.25239,3.47890,1.00000,2.00274,18.55795,18.20103
0.27855,3.53812,1.00000,2.01589,18.55795,17.25999
0.26588,3.56744,1.00000,1.98761,18.55795,17.07014
0.28081,3.61094,1.00000,1.99470,18.55795,16.36571
0.27092,3.66029,1.00000,1.96892,15.46069,15.92162
0.24444,3.67645,1.00000,1.93614,15.46069,16.17056
0.25039,3.74980,1.00000,1.93365,15.13216,15.26207
0.28220,3.79635,1.00000,1.97011,15.13216,14.14515
0.24034,3.82584,1.00000,1.92448,15.13216,14.67432
0.29078,3.87892,1.00000,1.98918,10.60977,13.07264
0.28034,3.92394,1.00000,1.98307,15.13216,12.79836
0.27867,3.94409,1.00000,1.98546,15.13216,12.63049
0.28921,4.01061,1.00000,2.01977,10.60977,11.80206
0.28059,4.03487,1.00000,2.01522,15.13216,11.75678
0.26388,4.11110,1.00000,2.01971,15.13216,11.54275
0.24990,4.15716,1.00000,2.01952,11.26446,11.63414
0.28130,4.20113,1.00000,2.07951,11.26446,10.58906
0.29111,4.23735,1.00000,2.10726,11.26446,10.22804
0.27628,4.28501,1.00000,2.10445,11.26446,10.35297
0.28366,4.32209,1.00000,2.12673,12.86191,10.09707
0.25728,4.35193,1.00000,2.10566,11.26446,10.73784
0.24492,4.41632,1.00000,2.11546,11.26446,11.16972
0.28730,4.43116,1.00000,2.16122,12.86191,9.98765
0.24961,4.48314,1.00000,2.14349,11.26446,11.17729
0.24714,4.54162,1.00000,2.16016,11.26446,11.54586
0.28942,4.60151,1.00000,2.19151,12.86191,10.76968
0.28490,4.63536,1.00000,2.19645,12.86191,11.18788
0.26985,4.66718,1.00000,2.20299,13.00518,11.91568
0.25777,4.71882,1.00000,2.21446,13.00518,12.89496
0.24421,4.76768,1.00000,2.22497,12.42715,13.96711
0.27914,4.80810,1.00000,2.23017,9.56443,13.76099
0.27287,4.85888,1.00000,2.24727,9.56443,14.85509
0.24593,4.87957,1.00000,2.25889,19.28131,15.78515
0.26604,4.92115,1.00000,2.27008,9.56443,16.27002
0.24731,4.95747,1.00000,2.28449,19.28131,17.30111
0.26642,5.01083,1.00000,2.30301,9.56443,18.32607
0.26586,5.05540,1.00000,2.32175,9.56443,19.42294
0.28411,5.12354,1.00000,2.34991,23.94074,21.25913
0.26708,5.15847,1.00000,2.36945,24.28257,22.05896
0.25553,5.21805,1.00000,2.38987,24.28257,23.36853
0.25186,5.24386,1.00000,2.39657,24.28257,23.90028
0.24759,5.30409,1.00000,2.41281,24.28257,25.14249
0.26161,5.31355,1.00000,2.43820,24.28257,25.79211
0.25288,5.36394,1.00000,2.44271,24.28257,26.60599
0.23852,5.42385,1.00000,2.42554,33.26864,27.17638
0.25625,5.44569,1.00000,2.47518,33.26864,28.37679
0.27666,5.49455,1.00000,2.54208,33.26864,30.22861
0.28950,5.53893,1.00000,2.59304,21.66112,31.61769
0.28742,5.58366,1.00000,2.60157,21.66112,32.25186
0.29054,5.65626,1.00000,2.62746,21.66112,33.40450
0.28341,5.70217,1.00000,2.60331,21.66112,33.54173
0.27162,5.75103,1.00000,2.55158,21.66112,33.32208
0.29051,5.76493,1.00000,2.62891,21.66112,34.48675
0.28100,5.80180,1.00000,2.58186,21.66112,34.22561
0.26945,5.85387,1.00000,2.51714,27.64561,33.84374
0.24125,5.89381,1.00000,2.38638,33.43771,32.26919
0.27421,5.96815,1.00000,2.49205,27.64561,34.50503
0.28460,5.97600,1.00000,2.53490,27.64561,35.13281
0.28031,6.01960,1.00000,2.49369,27.64561,34.94414
0.28532,6.09846,1.00000,2.47259,27.64561,35.26505
0.24101,6.13567,1.00000,2.28514,33.43771,32.54307
0.27415,6.17037,1.00000,2.38692,26.69838,34.52331
0.25452,6.20421,1.00000,2.30040,33.43771,33.27251
0.28018,6.26384,1.00000,2.36114,36.59940,34.67963
0.33618,0.01389,1.00000,2.55955,38.40111,37.92233
0.32524,0.08281,1.00000,2.46753,31.41561,36.97891
0.29310,0.12533,1.00000,2.33749,33.61513,34.86995
0.30217,0.15789,1.00000,2.35120,33.61513,35.21637
0.32789,0.20363,1.00000,2.40510,37.52429,36.35935
0.30773,0.24403,1.00000,2.33463,36.61215,34.95676
0.30235,0.27585,1.00000,2.31298,32.30609,34.43412
0.31120,0.34672,1.00000,2.31695,31.90968,34.31222
0.33641,0.35581,1.00000,2.36293,34.36419,35.40378
0.31709,0.42757,1.00000,2.31642,34.41680,33.85055
0.31225,0.47556,1.00000,2.30667,34.41680,33.20256
0.33697,0.51766,1.00000,2.33571,34.41680,33.70818
0.31351,0.56585,1.00000,2.30904,34.41680,32.42156
0.30217,0.61645,1.00000,2.29917,34.41680,31.58638
0.33717,0.65585,1.00000,2.33249,34.41680,32.30176
0.30089,0.69306,1.00000,2.30150,34.41680,30.92044
0.29850,0.73235,1.00000,2.30003,31.90968,30.54340
0.31672,0.77471,1.00000,2.31292,30.30869,30.70793
0.32292,0.82857,1.00000,2.31137,30.30869,30.42464
0.30488,0.87082,1.00000,2.29388,27.20920,29.69789
0.33377,0.91248,1.00000,2.29985,27.20920,29.99194
0.31093,0.94699,1.00000,2.27988,27.20920,29.31393
0.29643,0.99283,1.00000,2.26277,27.20920,28.75929
0.32436,1.04160,1.00000,2.25116,27.20920,28.95598
0.32632,1.08964,1.00000,2.23120,26.47448,28.71445
0.31288,1.11923,1.00000,2.21889,26.47448,28.39112
0.31277,1.17122,1.00000,2.19786,28.36144,28.17900
0.32639,1.22789,1.00000,2.17181,28.36144,28.14099
0.31054,1.24007,1.00000,2.17226,28.36144,27.93884
0.29216,1.29785,1.00000,2.16389,27.46240,27.60078
0.31707,1.33947,1.00000,2.13824,27.52014,27.82221
0.31544,1.40999,1.00000,2.12448,28.16245,27.74660
0.32721,1.45033,1.00000,2.11647,28.16245,27.85600
0.32991,1.47062,1.00000,2.11516,28.16245,27.88164
0.29751,1.53928,1.00000,2.12294,27.25270,27.49314
0.29770,1.55221,1.00000,2.12275,27.25270,27.49142
0.33395,1.61214,1.00000,2.12704,26.68722,27.90601
0.31218,1.64854,1.00000,2.12599,28.11609,27.62188
0.32646,1.70931,1.00000,2.14133,28.11609,27.71337
0.31042,1.76269,1.00000,2.14348,28.11609,27.43821
